06091-2024Q4,2024-12-31T00:00:00Z,0,9308147
06039-2024Q4,2024-12-31T00:00:00Z,0,618716596
06069-2024Q4,2024-12-31T00:00:00Z,0,278802604
06011-2020Q3,2020-09-30T00:00:00Z,0,132796169
06001-2020Q3,2020-09-30T00:00:00Z,20968,8477143757
06021-2024Q4,2024-12-31T00:00:00Z,0,140874929
06003-2024Q4,2024-12-31T00:00:00Z,0,9433811
06071-2024Q4,2024-12-31T00:00:00Z,0,15766145017
06103-2024Q4,2024-12-31T00:00:00Z,0,282480702
06057-2022Q1,2022-03-31T00:00:00Z,0,448584564
06059-2022Q1,2022-03-31T00:00:00Z,0,20205912347
06085-2015Q1,2015-03-31T00:00:00Z,0,9299382913
06115-2019Q1,2019-03-31T00:00:00Z,0,128154470
06005-2019Q1,2019-03-31T00:00:00Z,0,104262971
06035-2024Q3,2024-09-30T00:00:00Z,0,95020714
06009-2024Q3,2024-09-30T00:00:00Z,0,155281456
06075-2019Q1,2019-03-31T00:00:00Z,0,4763789064
06003-2019Q1,2019-03-31T00:00:00Z,0,7030646
06099-2019Q1,2019-03-31T00:00:00Z,0,2161265445
06071-2019Q1,2019-03-31T00:00:00Z,0,9637392268
06035-2019Q1,2019-03-31T00:00:00Z,0,57335261
06059-2025Q4,2025-12-31T00:00:00Z,0,22836926358
06089-2025Q4,2025-12-31T00:00:00Z,0,1031473187
06105-2024Q1,2024-03-31T00:00:00Z,0,23028083
06093-2025Q4,2025-12-31T00:00:00Z,0,201739940
06087-2025Q4,2025-12-31T00:00:00Z,0,1280123796
06113-2025Q4,2025-12-31T00:00:00Z,0,1429339112
06095-2020Q2,2020-06-30T00:00:00Z,0,1894661920
06071-2022Q3,2022-09-30T00:00:00Z,253800,14968281587
06025-2022Q3,2022-09-30T00:00:00Z,0,800817167
06105-2022Q3,2022-09-30T00:00:00Z,800,34068207
06079-2017Q2,2017-06-30T00:00:00Z,0,1414813558
06059-2017Q2,2017-06-30T00:00:00Z,0,16397881318
06067-2017Q2,2017-06-30T00:00:00Z,0,6206599641
06051-2017Q2,2017-06-30T00:00:00Z,0,64755450
06013-2017Q2,2017-06-30T00:00:00Z,0,4204443689
06039-2017Q2,2017-06-30T00:00:00Z,0,428093272
06087-2025Q1,2025-03-31T00:00:00Z,0,1160213940
06049-2025Q1,2025-03-31T00:00:00Z,0,24755000
06017-2025Q4,2025-12-31T00:00:00Z,0,841222722
06057-2025Q1,2025-03-31T00:00:00Z,0,415090527
06047-2025Q1,2025-03-31T00:00:00Z,0,986323529
06095-2025Q4,2025-12-31T00:00:00Z,0,2719138295
06069-2021Q1,2021-03-31T00:00:00Z,0,202861025
06075-2021Q1,2021-03-31T00:00:00Z,2480,3283907639
06007-2021Q1,2021-03-31T00:00:00Z,0,996910561
06003-2022Q4,2022-12-31T00:00:00Z,0,7654019
06015-2025Q1,2025-03-31T00:00:00Z,0,81381451
06011-2022Q3,2022-09-30T00:00:00Z,0,160629484
06093-2022Q4,2022-12-31T00:00:00Z,0,217472372
06043-2025Q1,2025-03-31T00:00:00Z,0,50278316
06079-2025Q1,2025-03-31T00:00:00Z,0,1630970114
06069-2025Q1,2025-03-31T00:00:00Z,0,234017771
06075-2025Q2,2025-06-30T00:00:00Z,0,4940693481
06015-2025Q2,2025-06-30T00:00:00Z,0,97177840
06057-2025Q2,2025-06-30T00:00:00Z,0,490493912
06041-2017Q3,2017-09-30T00:00:00Z,49920,1301637332
06111-2017Q3,2017-09-30T00:00:00Z,51960,3532597100
06025-2017Q3,2017-09-30T00:00:00Z,0,588465895
06053-2017Q3,2017-09-30T00:00:00Z,69200,1903900323
06103-2020Q2,2020-06-30T00:00:00Z,0,241497317
06075-2017Q2,2017-06-30T00:00:00Z,0,4884975983
06037-2017Q2,2017-06-30T00:00:00Z,0,40062452149
06053-2017Q2,2017-06-30T00:00:00Z,0,1758327509
06047-2020Q2,2020-06-30T00:00:00Z,0,834289694
06073-2020Q2,2020-06-30T00:00:00Z,52800,12713398572
06101-2018Q4,2018-12-31T00:00:00Z,0,471070461
06055-2018Q4,2018-12-31T00:00:00Z,13820,997966003
06069-2018Q4,2018-12-31T00:00:00Z,0,182586970
06021-2023Q4,2023-12-31T00:00:00Z,0,142213078
06047-2019Q3,2019-09-30T00:00:00Z,0,847510472
06019-2019Q3,2019-09-30T00:00:00Z,92050,4190997247
06033-2016Q4,2016-12-31T00:00:00Z,0,153289535
06001-2018Q2,2018-06-30T00:00:00Z,0,8776965572
06063-2015Q2,2015-06-30T00:00:00Z,0,55857375
06065-2015Q2,2015-06-30T00:00:00Z,0,8280798361
06101-2015Q2,2015-06-30T00:00:00Z,0,434572167
06013-2017Q3,2017-09-30T00:00:00Z,67200,4162089306
06015-2024Q4,2024-12-31T00:00:00Z,0,91259929
06011-2024Q1,2024-03-31T00:00:00Z,0,111822271
06073-2024Q1,2024-03-31T00:00:00Z,0,18894738523
06015-2024Q1,2024-03-31T00:00:00Z,0,85685065
06051-2016Q2,2016-06-30T00:00:00Z,0,58926615
06115-2016Q2,2016-06-30T00:00:00Z,0,134108924
06111-2016Q2,2016-06-30T00:00:00Z,0,3464348714
06035-2025Q4,2025-12-31T00:00:00Z,0,95260318
06077-2021Q1,2021-03-31T00:00:00Z,0,4968215621
06019-2021Q1,2021-03-31T00:00:00Z,0,5093088203
06037-2021Q1,2021-03-31T00:00:00Z,43600,40509416417
06073-2025Q3,2025-09-30T00:00:00Z,0,20745738760
06019-2022Q3,2022-09-30T00:00:00Z,32160,6082463062
06091-2023Q1,2023-03-31T00:00:00Z,0,6615571
06013-2022Q3,2022-09-30T00:00:00Z,26920,5613567567
06083-2025Q3,2025-09-30T00:00:00Z,0,2532294169
06115-2025Q3,2025-09-30T00:00:00Z,0,267121295
06005-2023Q1,2023-03-31T00:00:00Z,0,136543234
